Game,Nodes,Edges,Algorithm,Status,Time_ms,Peak_Memory_MB
Random_65,10000,25875,pzlk,OK,8.706259,5.1994925
Random_65,10000,25875,si,OK,3841.092756,1528.3792
Random_65,10000,25875,ptl,OK,7.625471,2.868308
Random_66,10000,25907,tl,OK,2.457971,2.8332205
Random_66,10000,25907,zlk,OK,4.014605,3.8278494
Random_66,10000,25907,pzlk,OK,5.030340000000001,3.95288
Random_66,10000,25907,si,OK,4449.817349,1528.3783
Random_66,10000,25907,ptl,OK,5.65552,2.867362
Random_67,10000,25749,tl,OK,1.730646,2.8330374
Random_67,10000,25749,zlk,OK,1.4126500000000002,2.5993109
Random_67,10000,25749,pzlk,OK,2.132021,2.7243109
Random_67,10000,25749,si,OK,4298.691991,1528.226
Random_67,10000,25749,ptl,OK,4.5155,2.8330374
Random_68,10000,25774,tl,OK,2.2777779999999996,2.8317862
Random_68,10000,25774,zlk,OK,2.7793129999999997,3.6614447
Random_68,10000,25774,pzlk,OK,4.63099,3.7864904
Random_68,10000,25774,si,OK,3975.952907,1528.0721
Random_68,10000,25774,ptl,OK,5.500025000000001,2.866416
Random_69,10000,25882,tl,OK,3.089274,2.8348074
Random_69,10000,25882,zlk,OK,4.533485000000001,4.23709
Random_69,10000,25882,pzlk,OK,5.8443510000000005,4.388915
Random_69,10000,25882,si,OK,4537.912865,1528.0751
Random_69,10000,25882,ptl,OK,7.576852000000001,2.8694372
Random_70,10000,25881,tl,OK,2.257289,2.8346548
Random_70,10000,25881,zlk,OK,5.153766,4.022147
Random_70,10000,25881,pzlk,OK,6.409478,4.119315
Random_70,10000,25881,si,OK,3762.1357890000004,1528.3804
Random_70,10000,25881,ptl,OK,5.855624000000001,2.8695288
Random_71,10000,25851,tl,OK,3.0708889999999998,3.0752783
Random_71,10000,25851,zlk,OK,6.990945999999999,4.3577414
Random_71,10000,25851,pzlk,OK,7.729793000000001,4.4831457
Random_71,10000,25851,si,OK,4257.89236,1527.9198
Random_71,10000,25851,ptl,OK,6.822977,3.1119146
Random_72,10000,26052,tl,OK,2.325439,2.833335
Random_72,10000,26052,zlk,OK,2.994034,3.897132
Random_72,10000,26052,pzlk,OK,3.629975,4.022956
Random_72,10000,26052,si,OK,4542.146412,1528.379
Random_72,10000,26052,ptl,OK,5.8725369999999995,2.868247
Random_73,10000,25755,tl,OK,2.713339,2.8312292
Random_73,10000,25755,zlk,OK,4.900625,4.990432
Random_73,10000,25755,pzlk,OK,7.595889,5.1157446
Random_73,10000,25755,si,OK,4361.396344,1528.377
Random_73,10000,25755,ptl,OK,6.3427229999999994,2.8660803
